2779,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,repetir,VERB,nsubj
2787,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,ver,VERB,obj
2801,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,exclamar,VERB,nsubj
2810,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,señora,mujeres,enoje,VERB,nsubj
2817,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,primo,hombres,ver,VERB,obj
2823,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,llamar,VERB,nsubj
2869,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,explicar,VERB,nsubj
2875,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hombre,hombres,muerto,ADJ,amod
2890,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,llamar,VERB,nsubj
2981,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,señora,mujeres,gordo,ADJ,amod
3081,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,hija,mujeres,lindo,ADJ,nsubj
3087,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,los,hombres,esperábar,VERB,obj
3126,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,llamar,VERB,obj
3142,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,emiliano,hombres,llamar,VERB,nsubj
3147,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,decir,VERB,nsubj
3172,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,buscar,VERB,nsubj
3193,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mujer,mujeres,raro,ADJ,amod
3202,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,decir,VERB,nsubj
3205,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,marido,hombres,decir,VERB,obj
3269,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,decir,VERB,nsubj
3315,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,explicar,VERB,nsubj
3327,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,antonio,hombres,decir,VERB,nsubj
3339,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,teresa,mujeres,preguntar,VERB,nsubj
3367,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,mónica,mujeres,preguntar,VERB,nsubj
3372,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,amigo,hombres,nuevo,ADJ,amod
3373,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,amigo,hombres,preguntar,VERB,obj
3395,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chico,hombres,proponer,VERB,nsubj
3398,Aventura joven_Dónde está Emiliano Fuentes_AJ_MH_2011,chavela,mujeres,empezar,VERB,nsubj
